Central_Macedonia,Lake_Kerkini,Geographic_coordinate_system,Geodetic_coordinates,Local_geodetic_coordinates,Circle_of_latitude
Central_Macedonia,"Delta,_Thessaloniki",Vardar,Aegean_Sea
Central_Macedonia,Vardar,Greece,Morocco,Maghreb,Canary_Current
Central_Macedonia,Sack_of_Thessalonica_(1185),Emirate_of_Crete,Warren_Treadgold,Speculum_(journal),Modern_Language_Notes,Editor-in-chief
Central_Macedonia,Euro,Colombian_peso,French_Guiana
Central_Macedonia,Greek_language,Hellenic_Parliament,Council_of_State_(Greece)
Central_Macedonia,Macedonian_Wars,Cimbrian_War,Campaign_history_of_the_Roman_military
Central_Macedonia,Greek_Civil_War,Trotskyism,War_communism,Lev_Kritzman
Central_Macedonia,Veria,Amphipolis,Galatia
Central_Macedonia,History_of_the_Jews_in_Thessaloniki,Jewish_history,Hebrew_astronomy,Plato,Consequentialism
Central_Macedonia,Skouries_mine,Chalkidiki,Cephalonia_Prefecture,Cephalonia,Greek_royal_family,Queen_Anne-Marie_of_Greece
Central_Macedonia,Pella,Pellana,William_Martin_Leake,Antiquarian,Muhammad_al-Idrisi
Central_Macedonia,"Dion,_Archaeological_Park",Taberna,Markets_of_Trajan
Central_Macedonia,Eastern_Macedonia_and_Thrace,Thessaly,Michael_I_Komnenos_Doukas,John_Doukas_(sebastokrator)
Central_Macedonia,"Dion,_Archaeological_Museum",Lekythos,Hades,Nicander
Central_Macedonia,Sephardic_Jewish,Ottoman_Empire,Second_Turkic_Khaganate,Ashina_Shi,Ishbara_Qaghan,Issik_Qaghan
Central_Macedonia,Lake_Volvi,Greek_war_of_independence,Vergina,Palace_of_the_Grand_Master_of_the_Knights_of_Rhodes,Frangokastello,Greek_language
Central_Macedonia,Pella_(regional_unit),Geographic_coordinate_system,Arctic_Circle
Central_Macedonia,Koufalia,Chalkidona,Serres
Central_Macedonia,Veria,Flag_of_Macedonia_(Greece),Ottoman_Greece,Ottoman_Syria,Urfa
Central_Macedonia,Drama_coal_mine,Coal_mining,Powder_River_Basin
Central_Macedonia,Peloponnese_(region),"Decentralized_Administration_of_Peloponnese,_Western_Greece_and_the_Ionian",NUTS_of_Greece
Central_Macedonia,Pangaion_Hills,Mont_Blanc,Swissinfo
Central_Macedonia,Amphipolis,Time_zone,Time_in_Saskatchewan,Central_Time_Zone,"Omaha,_Nebraska","Woodbine,_Iowa"
Central_Macedonia,Gallikos_(river),Geographic_coordinate_system,Equator,United_States,Riot_Games
Central_Macedonia,Sephardic_Jewish,Ourense,Galician_language
Central_Macedonia,Aridaea,"Chrysi,_Pella","Polykarpi,_Pella",Almopia
Central_Macedonia,Hellenic_Statistical_Authority,Greek_language,Greek_language_question
Central_Macedonia,Pieria_(regional_unit),Kastoria_(regional_unit),Greece,Amygdalopita,Creaming_(food),Food_safety
Central_Macedonia,Thessaloniki_(regional_unit),"Koroneia,_Thessaloniki",Nea_Kallindoia,Sochos,Time_zone
Central_Macedonia,Wars_of_Alexander_the_Great,Beas_River,Bhagirathi_River,Doab,Puadh
Central_Macedonia,Serres,Lefkonas,Ano_Vrontou,Dimo_Hadjidimov
Central_Macedonia,Eastern_Macedonia_and_Thrace,List_of_Macedonians_(Greek),Dimitrios_Lalas,Michail_Sapkas
Central_Macedonia,Archaeological_Museum_of_Amphipolis,Lion_of_Amphipolis,"Agios_Athanasios,_Thessaloniki",Eastern_European_Time
Central_Macedonia,Regions_of_ancient_Greece,Thessaly,Edward_Dodwell
Central_Macedonia,World_Heritage_Site,Abu_Simbel_temples,Ra-Horakhty,Heliopolis_(ancient_Egypt)
