1311	2
0	863	171	0.12159646302461624	0.0019960079807788134
1	725	367	0.0826718658208847	0.0019960079807788134
2	75	777	0.28628093004226685	0.0019960079807788134
3	597	630	0.3685290515422821	0.0019960079807788134
4	833	33	0.6291569471359253	0.003992015961557627
5	637	492	0.052049100399017334	0.003992015961557627
6	43	16	0.21553784608840942	0.0019960079807788134
7	452	653	0.5282434821128845	0.007984031923115253
8	543	222	0.33120474219322205	0.0019960079807788134
9	735	120	0.48259758949279785	0.10578842461109161
10	836	203	0.3895614445209503	0.0019960079807788134
11	592	803	0.3198292553424835	0.005988024175167084
12	467	849	0.20938009023666382	0.0019960079807788134
13	808	324	0.13409054279327393	0.113772451877594
14	452	798	0.21674197912216187	0.007984031923115253
15	513	13	0.24966022372245789	0.0019960079807788134
16	255	673	0.5453779101371765	0.06586826592683792
17	701	769	0.48773542046546936	0.0
18	191	173	0.6561211943626404	0.003992015961557627
19	375	327	0.2905929684638977	0.269461065530777
20	753	185	0.090175561606884	0.2235528975725174
21	115	9	0.13892675936222076	0.0019960079807788134
22	761	771	0.15754114091396332	0.0019960079807788134
23	462	10	0.13932068645954132	0.011976048350334167
24	631	263	0.315775066614151	0.0019960079807788134
25	174	603	0.051869504153728485	0.0019960079807788134
26	76	546	0.31069594621658325	0.049900200217962265
27	789	832	0.4487876892089844	0.013972056098282337
28	739	765	0.2613019645214081	0.003992015961557627
29	333	65	0.36057427525520325	0.003992015961557627
30	702	594	0.15615887939929962	0.0019960079807788134
31	321	487	0.5715367794036865	0.027944112196564674
32	249	673	0.3898513615131378	0.0019960079807788134
33	666	270	0.389676034450531	0.0019960079807788134
34	421	524	0.1164737194776535	0.0
35	696	505	0.5608347654342651	0.0019960079807788134
36	179	480	0.11477594822645187	0.0
37	590	600	0.24658766388893127	0.049900200217962265
38	475	563	0.1543281525373459	0.003992015961557627
39	226	520	0.43683502078056335	0.011976048350334167
40	904	847	0.01221680548042059	0.0019960079807788134
41	57	239	0.3465469777584076	0.0019960079807788134
42	795	468	0.2667202651500702	0.0
43	562	461	0.04031052440404892	0.0
44	516	182	0.11100804060697556	0.009980039671063423
45	300	530	0.3465118706226349	0.0019960079807788134
46	356	230	0.1595696657896042	0.0
47	827	262	0.9974201321601868	0.007984031923115253
48	686	126	0.5874241590499878	0.003992015961557627
49	224	397	0.2889025807380676	0.0019960079807788134
50	17	403	0.34228765964508057	0.0019960079807788134
51	799	617	0.08127091079950333	0.031936127692461014
52	353	369	0.7377991676330566	0.0019960079807788134
53	475	297	0.23614506423473358	0.003992015961557627
54	820	69	0.17618124186992645	0.0
55	673	414	0.20324218273162842	0.0019960079807788134
56	651	465	0.09463663399219513	0.0019960079807788134
57	697	312	0.2349114865064621	0.009980039671063423
58	715	818	0.20342814922332764	0.003992015961557627
59	113	514	0.12478107959032059	0.041916169226169586
60	633	375	0.017528962343931198	0.015968063846230507
61	749	319	0.46841204166412354	0.2215568870306015
62	877	587	0.20429573953151703	0.015968063846230507
63	144	899	0.06458880007266998	0.0019960079807788134
64	707	674	0.24006152153015137	0.003992015961557627
65	190	726	0.7047796249389648	0.007984031923115253
66	234	75	0.11925028264522552	0.0019960079807788134
67	889	287	0.13997380435466766	0.013972056098282337
68	499	802	0.36860835552215576	0.0019960079807788134
69	755	828	1.0	0.0
70	882	734	0.07464461028575897	0.0019960079807788134
71	528	753	0.04483781009912491	0.9920159578323364
72	229	130	0.2762037515640259	0.011976048350334167
73	176	604	0.30181238055229187	0.0019960079807788134
74	615	555	0.15866439044475555	0.0019960079807788134
75	418	129	0.3988967537879944	0.019960079342126846
76	631	211	0.44152575731277466	0.0
77	543	784	0.40262848138809204	0.0019960079807788134
78	462	107	0.19374550879001617	0.10778442770242691
79	184	109	0.03020627610385418	0.0019960079807788134
80	518	7	0.5980081558227539	0.0019960079807788134
81	568	151	0.3478337824344635	0.003992015961557627
82	824	756	0.061054252088069916	0.0019960079807788134
83	240	479	0.9990766644477844	0.01796407252550125
84	155	586	0.16745606064796448	0.0019960079807788134
85	49	579	0.1089637354016304	0.0019960079807788134
86	520	349	0.6194630265235901	0.0019960079807788134
87	499	530	0.27956387400627136	0.0
88	234	325	0.25684529542922974	0.0019960079807788134
89	93	217	0.2939528226852417	0.0019960079807788134
90	742	262	0.03952793404459953	0.0019960079807788134
91	186	522	0.296874076128006	0.0019960079807788134
92	740	621	0.20318064093589783	0.0
93	342	464	0.3861122727394104	0.01796407252550125
94	600	725	0.13689635694026947	0.01796407252550125
95	561	790	0.23573483526706696	0.0019960079807788134
96	255	819	0.3435809016227722	0.06187624856829643
97	486	891	0.39345481991767883	0.0019960079807788134
98	590	177	0.2530477046966553	0.06187624856829643
99	822	827	0.0983113944530487	0.007984031923115253
100	475	836	0.699321448802948	0.0
101	98	837	0.14738215506076813	0.0019960079807788134
102	433	814	0.30359962582588196	0.0019960079807788134
103	256	682	0.040195953100919724	0.003992015961557627
104	485	865	0.43627867102622986	0.0
105	808	382	0.03819514065980911	0.2255489081144333
106	541	782	0.10092718154191971	0.0019960079807788134
107	536	745	0.9999476671218872	0.003992015961557627
108	590	887	0.3895014822483063	0.04790419340133667
109	832	737	0.13216419517993927	0.0
110	82	367	0.1785714477300644	0.007984031923115253
111	562	611	0.6758773922920227	0.0019960079807788134
112	599	36	0.02796739898622036	0.0019960079807788134
113	461	749	0.41487860679626465	0.6027944087982178
114	651	99	0.10079406201839447	0.0
115	887	86	0.48697540163993835	0.009980039671063423
116	336	773	0.23913908004760742	0.0019960079807788134
117	433	553	0.0718027800321579	0.0
118	184	545	0.20622995495796204	0.005988024175167084
119	8	535	0.5333844423294067	0.005988024175167084
120	749	462	0.307514488697052	0.11976047605276108
121	627	719	0.24935860931873322	0.0019960079807788134
122	352	410	0.17001208662986755	0.0019960079807788134
123	629	417	0.3944489359855652	0.0019960079807788134
124	319	749	0.46841204166412354	0.007984031923115253
125	586	884	0.22528491914272308	0.007984031923115253
126	257	287	0.207916721701622	0.0019960079807788134
127	717	461	0.08854130655527115	0.0019960079807788134
128	590	240	0.4976932406425476	0.05189620703458786
129	212	132	0.2729206681251526	0.003992015961557627
130	617	536	0.35076794028282166	0.011976048350334167
131	107	76	0.1844421774148941	0.071856290102005
132	238	582	0.17402496933937073	0.009980039671063423
133	363	600	0.28910714387893677	0.005988024175167084
134	412	398	0.8026703596115112	0.0
135	873	347	0.6932089328765869	0.009980039671063423
136	897	509	0.306672066450119	0.0019960079807788134
137	47	15	0.16828428208827972	0.0019960079807788134
138	460	673	0.3330792784690857	0.003992015961557627
139	0	22	0.08228476345539093	0.0019960079807788134
140	667	850	0.03740384429693222	0.0019960079807788134
141	848	373	0.8351011276245117	0.0
142	747	537	0.5447551012039185	0.0
143	854	665	0.19717271625995636	0.0019960079807788134
144	248	557	0.05394473671913147	0.0019960079807788134
145	535	395	0.28034377098083496	0.0019960079807788134
146	86	479	0.547417938709259	0.0
147	472	188	0.5239176750183105	0.0019960079807788134
148	347	609	0.30231034755706787	0.003992015961557627
149	185	592	0.04441611096262932	0.04790419340133667
150	76	735	0.06820672005414963	0.04391217604279518
151	181	316	0.09483560174703598	0.003992015961557627
152	112	531	0.09434559941291809	0.0019960079807788134
153	113	191	0.30521827936172485	0.0379241518676281
154	385	461	0.02279287576675415	0.0019960079807788134
155	255	296	0.7073510885238647	0.10379241406917572
156	562	172	0.21740923821926117	0.0019960079807788134
157	740	324	0.2231951504945755	0.005988024175167084
158	645	204	0.2768389582633972	0.0019960079807788134
159	310	730	0.3947824537754059	0.0019960079807788134
160	911	505	1.0	0.003992015961557627
161	140	437	0.5245561599731445	0.007984031923115253
162	10	668	0.34715405106544495	0.003992015961557627
163	546	668	0.5911760926246643	0.019960079342126846
164	346	405	0.4313625693321228	0.0
165	556	350	1.0	0.0019960079807788134
166	33	419	0.04868646338582039	0.0019960079807788134
167	427	623	0.10829207301139832	0.0019960079807788134
168	353	2	0.09934356808662415	0.003992015961557627
169	18	698	0.42112958431243896	0.0019960079807788134
170	319	140	0.0356171652674675	0.06187624856829643
171	554	196	0.5131887197494507	0.0019960079807788134
172	356	78	0.10657717287540436	0.005988024175167084
173	420	646	0.6380886435508728	0.01796407252550125
174	76	292	0.44505688548088074	0.003992015961557627
175	13	187	0.15806078910827637	0.0019960079807788134
176	50	111	0.3511711359024048	0.0019960079807788134
177	839	287	0.11650684475898743	0.02195608802139759
178	377	586	0.10751773416996002	0.0019960079807788134
179	582	842	0.10360265523195267	0.0019960079807788134
180	255	367	0.2852444350719452	0.05988023802638054
181	324	334	0.41359204053878784	0.0
182	477	233	0.5037193298339844	0.003992015961557627
183	240	840	0.6927486062049866	0.02195608802139759
184	329	743	0.0794619619846344	0.019960079342126846
185	262	660	0.12356684356927872	0.0019960079807788134
186	525	3	0.12298841029405594	0.0
187	487	715	0.4109697937965393	0.0019960079807788134
188	726	4	0.9999918937683105	0.007984031923115253
189	598	560	0.19526691734790802	0.013972056098282337
190	281	490	0.42699769139289856	0.0
191	809	102	0.1811358630657196	0.0019960079807788134
192	735	10	0.0804973840713501	0.003992015961557627
193	822	873	0.7708355188369751	0.007984031923115253
194	193	74	0.21592649817466736	0.0019960079807788134
195	615	251	0.3505009114742279	0.003992015961557627
196	12	658	0.4057176411151886	0.0
197	463	899	0.1207725778222084	0.013972056098282337
198	761	586	0.0968056470155716	0.0019960079807788134
199	191	219	0.6382849812507629	0.005988024175167084
200	287	525	0.5796099901199341	0.005988024175167084
201	483	95	0.031285688281059265	0.005988024175167084
202	338	724	0.6001487374305725	0.0019960079807788134
203	826	900	0.1886966973543167	0.0019960079807788134
204	391	28	0.33963367342948914	0.0
