Federated_state	subject.Politician
Ministry_(collective_executive)	subject.General
El_Djem	subject.Place
Modern_Greek	subject.Language
Tobacco	subject.Science.Biology.Plants,
Anatolia	subject.Place
South_Col	subject.Place
List_of_territorial_disputes	subject.General
San_Marino	subject.Geography.European_Geography.European_Countries,
Athene_(bird)	subject.General
Nation_Peak	subject.Place
Morality	subject.MusicGenre
Majority_rule	subject.Country
Ecuador_(disambiguation)	subject.General
Attica	subject.Place
Albanian_culture	subject.General
Argead_dynasty	subject.Building
Flat_Earth_(disambiguation)	subject.General
Computer_science_(disambiguation)	subject.General
Palace_of_the_Nation_(Dushanbe)	subject.General
Artichoke	subject.Grape
Robes_of_the_British_peerage	subject.General
Allies_of_World_War_II	subject.Place
Italy	subject.Geography.European_Geography.European_Countries,
Stern	subject.General
Ancient_Greek_religion	subject.General
Nationalist_Party_(Iceland)	subject.General
The_Citadel	subject.CollegeOrUniversity
Doric_dialect_(Scotland)	subject.General
Philipp_Foltz	subject.People
Charles_III	subject.People
Barbes	subject.General
Southern_Europe	subject.Country
Religion_in_ancient_Greece	subject.General
De_jure	subject.Organisation
Indirect_election	subject.Election
Cook_Island_(disambiguation)	subject.General
Human_rights_in_Greece	subject.General
List_of_international_rankings	subject.General
Germany	subject.Geography.European_Geography.European_Countries,
List_of_Russian_flags	subject.General
Victoria_(Australia)	subject.General
Art_Deco_(disambiguation)	subject.General
Ukraine_(disambiguation)	subject.General
County_(disambiguation)	subject.General
Vegetation	subject.Science.Biology.Plants,
World_Wide_Web	subject.IT.Websites_and_the_Internet,
Poliochne	subject.Settlement
Government	subject.Citizenship.Politics_and_government,
Flag	subject.MusicalWork
Sovereign_(British_coin)	subject.General
Autonomous_administrative_division	subject.Organisation
Coat_of_arms_of_Monaco	subject.General
Florence_Cathedral	subject.LandmarksOrHistoricalBuildings
Countryside	subject.General
Liberal_democracy	subject.Citizenship.Politics_and_government,
Russian_language	subject.Language_and_literature.Languages,
Geomatics	subject.Sport
Helladic_chronology	subject.General
Cyprus	subject.Geography.European_Geography.European_Countries,
Map	subject.Work
National_church	subject.General
Bulgarian_language	subject.Language
Proto-Indo-European	subject.General
Arlington,_Massachusetts	subject.General
Demarchy	subject.General
Greek_(disambiguation)	subject.General
Art_Deco_in_the_United_States	subject.General
The_World_is_Round_(disambiguation)	subject.General
Saint_Petersburg	subject.Geography.European_Geography,
Coat_of_arms_of_Palestine	subject.General
Geodesy	subject.Sport
Macedonia_(region)	subject.General
National_Anthem_(2003_film)	subject.General
Pnyx	subject.Mountain
List_of_sovereign_states	subject.Geography.General_Geography,
Graph_algorithm	subject.General
Ensign_(disambiguation)	subject.General
Personification	subject.General
Food_and_Agriculture_Organization	subject.Organization
History_of_democracy	subject.Citizenship.Politics_and_government,
Greater_Middle_East	subject.Place
Paris_(disambiguation)	subject.General
Cantons_of_Switzerland	subject.PopulatedPlace
Paleolithic	subject.Country
Obverse_and_reverse	subject.General
Athena_(disambiguation)	subject.General
National_parish	subject.Settlement
Beam_(structure)	subject.General
Maritime_flag	subject.Album
Defacement_(flag)	subject.General
Flag_of_Italy	subject.General
London	subject.Geography.Geography_of_Great_Britain,
German_language	subject.Language_and_literature.Languages,
Second_Temple_of_Hera_(Paestum)	subject.General
Districts_of_Afghanistan	subject.Settlement
Equator	subject.RoadJunction
Ton	subject.Organisation
Ancient_Macedonians	subject.EthnicGroup
Paramount_Leader	subject.General
Bay_laurel	subject.General
Athenian_democracy	subject.People
Southeastern_Anatolia_Region	subject.Place
