32442	2
0	116.388928	39.9059987
1	116.3926313	39.9061132
2	116.389648	39.9016044
3	116.390231	39.898764
4	116.3936818	39.8989017
5	116.3855782	39.9019869
6	116.3862835	39.9016947
7	116.3867186	39.9014882
8	116.3854246	39.901774
9	116.3858074	39.8989806
10	116.3867923	39.8990026
11	116.3872483	39.898984
12	116.3818619	39.8988605
13	116.3782361	39.8987546
14	116.3763242	39.9056743
15	116.3778503	39.9005436
16	116.3777893	39.9022187
17	116.377788	39.9024955
18	116.3777633	39.9029395
19	116.3816758	39.9029476
20	116.3816138	39.9024289
21	116.3815897	39.9022258
22	116.3817558	39.900629
23	116.3817672	39.9035475
24	116.3819008	39.9045922
25	116.4004157	39.9068635
26	116.4115872	39.9067707
27	116.4054561	39.9067616
28	116.4118528	39.9046356
29	116.3633341	39.9829946
30	116.3192982	39.9096927
31	116.3285234	39.9098111
32	116.3475698	39.9585296
33	116.3471527	39.9638588
34	116.3473067	39.9671179
35	116.3467493	39.9665093
36	116.3637488	39.9667321
37	116.3623458	39.9662096
38	116.3153807	39.9062261
39	116.3150649	39.9062276
40	116.3106747	39.9062409
41	116.3227946	39.9096329
42	116.3639092	39.9662639
43	116.3287814	39.9091961
44	116.328351	39.9103599
45	116.3282362	39.911056
46	116.3284901	39.9169013
47	116.3388295	39.9170486
48	116.3501703	39.9222812
49	116.3499229	39.9277429
50	116.3494439	39.9387319
51	116.3493751	39.940267
52	116.3495501	39.9417232
53	116.3501458	39.9476852
54	116.3499378	39.9488665
55	116.3490214	39.9542929
56	116.3488127	39.9599117
57	116.347935	39.9763171
58	116.3474887	39.983967
59	116.3636921	39.9744246
60	116.4421056	39.983775
61	116.4581358	39.9732944
62	116.4688949	39.9662384
63	116.4772329	39.9606729
64	116.4783277	39.9598291
65	116.4804559	39.9581211
66	116.4813134	39.9570747
67	116.4827188	39.9547533
68	116.4832531	39.9534269
69	116.4836719	39.9516501
70	116.4838512	39.9505942
71	116.4839592	39.9488186
72	116.4839581	39.940583
73	116.4839598	39.9329073
74	116.483962	39.9319696
75	116.4020469	39.9476009
76	116.4053914	39.9476591
77	116.4020434	39.9477159
78	116.4053672	39.9477768
79	116.4144161	39.9479679
80	116.4165705	39.9480455
81	116.4165623	39.948165
82	116.4239204	39.9482569
83	116.4244546	39.9482565
84	116.4249741	39.9481685
85	116.4256425	39.947997
86	116.4262973	39.9476782
87	116.4268137	39.947309
88	116.4270844	39.9469615
89	116.4273241	39.9464162
90	116.4274011	39.9461335
91	116.4274292	39.9457737
92	116.4222875	39.9483402
93	116.4268842	39.9473873
94	116.4271563	39.9470616
95	116.4273555	39.9466918
96	116.4275124	39.9462635
97	116.427576	39.9457992
98	116.4203175	39.9069382
99	116.4348594	39.9068307
100	116.4005425	39.9116148
101	116.4047483	39.9204481
102	116.4050853	39.9171519
103	116.3954762	39.9137334
104	116.3967322	39.9137696
105	116.4003856	39.913891
106	116.4116106	39.9141866
107	116.4203626	39.9142291
108	116.4113816	39.9173925
109	116.4478707	39.955964
110	116.4478098	39.9556613
111	116.4479042	39.9554376
112	116.448117	39.9553218
113	116.4485462	39.9553376
114	116.4486894	39.9554155
115	116.4487821	39.9555279
116	116.4487223	39.9560376
117	116.4487511	39.9567641
118	116.4501915	39.9580911
119	116.4511862	39.9591635
120	116.4473024	39.9556562
121	116.44782	39.9566013
122	116.4474215	39.956517
123	116.4472	39.9563266
124	116.4467396	39.9557935
125	116.4467853	39.9556819
126	116.4468726	39.9556315
127	116.4469835	39.9556036
128	116.4466766	39.9573286
129	116.4468274	39.9574751
130	116.4475454	39.9569986
131	116.448104	39.9566269
132	116.4488182	39.956176
133	116.4493577	39.9561288
134	116.4495262	39.9561952
135	116.4496575	39.9563106
136	116.4497008	39.9566512
137	116.4507311	39.9551084
138	116.4500555	39.9555826
139	116.4499551	39.9558035
140	116.4498877	39.9561653
141	116.4498382	39.9565732
142	116.449794	39.9569311
143	116.449792	39.9572468
144	116.4498534	39.9574877
145	116.4500079	39.9577509
146	116.4113099	39.9211401
147	116.4113262	39.9204728
148	116.4134008	39.9212191
149	116.4205538	39.910715
150	116.4205201	39.911412
151	116.4204506	39.912862
152	116.420191	39.9170371
153	116.4201576	39.9177719
154	116.4200927	39.9191009
155	116.4200665	39.9198699
